Channel_Name,Channel_ID,Date_of_Publishing,Hour_GMT2,Title,Description,Tags,video_type,View_Count,Like_Count,Comment_Count,Favorite_Count,Definition,Has_Captions,Licensed_Content,Topic_Categories,Names_Extracted,Video_ID,Duration,Thumbnail_URL
Rezultaty,UCHLJtn227JgHhTJiQTQ4CGg,2025-07-29,16:42,"Depresja u mężczyzn to porażka męskości? Przyczyny, objawy i diagnoza | Debata","Słuchaj podcastu na Spotify 👉  https://open.spotify.com/show/0xRwe0Utf9Pa8zDpbNyPXH?si=77166828b8f74e7d

Pomogę Ci schudnąć na zawsze 🎯👉 https://centrumrespo.pl/dieta-podcast

Kup moją książkę ""Nowe zdrowe życie"" 👉 https://www.empik.com/nowe-zdrowe-zycie-wrzosek-michal,p1528142474,ksiazka-p

00:00 Wstęp
01:24 Prawdziwi mężczyźni nie płaczą - mit czy prawda? 
12:35 Typowe objawy depresji u mężczyzn. Jak zaczyna się choroba?
36:23 Depresja u mężczyzn jest inna niż u kobiet 
46:41 Alkoholizm a depresja - czy często chorzy uciekają w używki?
56:12 Przyczyny depresji u mężczyzn
1:05:18 Wieś a duże miasto - różnice 
1:13:48 Co najbardziej pomogło podczas depresji? Leki, psychoterapie, otoczenie
1:16:40 Diagnoza depresji. Pierwsze kroki 
1:23:20 Jakie wychowanie dziecka zwiększa ryzyko depresji w dorosłości? 
1:35:43 Jedna rada dla osoby, która podejrzewa, że potrzebuje pomocy

Depresja u mężczyzn to temat, o którym wciąż mówi się zbyt rzadko. Co się dzieje z tymi, którzy przez lata słyszeli: „nie płacz, bądź twardy”? Dlaczego nie zgłaszają się po pomoc?

O męskości, która nie wyklucza słabości. O cierpieniu, które można zatrzymać. O tym, że nie trzeba być silnym cały czas, rozmawiam z dr. n. med. Maciejem Klimarczykiem - psychiatrą, psychoterapeutą, seksuologiem, Jakubem B. Bączkiem - trenerem mentalnym gwiazd sportu i biznesu, Ambasadorem Kongresu Zdrowia Psychicznego oraz Akopem Szostakiem - influencerem, magisterem psychologii i nauczycielem akademickim, który choruje na depresję. 

Znajdziesz mnie też na:
- TikTok: https://www.tiktok.com/@michal_wrzosek 
- Instagram: https://www.instagram.com/michal_wrzosek/ 
- Facebook: https://www.facebook.com/DrMichalWrzosek

Partnerami podcastu są: Centrum Respo, Cechini Muszyna i Sony.","michał wrzosek, wrzosek, rezultaty, podcast rezultaty, podcast wrzostek, zdrowie, dietetyk",long,7617,288,49,0,hd,false,True,22,"Zdrowia Psychicznego, Ambasadorem Kongresu Zdrowia, Maciejem Klimarczykiem, Akopem Szostakiem, Pomogę Ci, Ambasadorem Kongresu, Centrum Respo, Cechini Muszyna",QBk3VlZyKbY,PT1H39M8S,https://i.ytimg.com/vi/QBk3VlZyKbY/default.jpg
Rezultaty,UCHLJtn227JgHhTJiQTQ4CGg,2025-07-29,08:42,Lek na raka nie istnieje i nigdy istnieć nie będzie | dr inż. Adam Mirek,,,shorts,16443,278,24,0,hd,false,False,22,Adam Mirek,cHxLIdQjaWo,PT57S,https://i.ytimg.com/vi/cHxLIdQjaWo/default.jpg
Rezultaty,UCHLJtn227JgHhTJiQTQ4CGg,2025-07-28,12:28,3 sposoby na nieśmiertelność - jak przedłużyć sobie życie? | dr inż. Adam Mirek,,,long,5174,111,10,0,hd,false,True,22,Adam Mirek,sPBzanj39aA,PT1M25S,https://i.ytimg.com/vi/sPBzanj39aA/default.jpg
Bliskoznaczni,UCLKNkaoph6aJz_Jt-Mo2wFw,2025-07-30,10:42,Jak Wam się podoba nasza rozmowa?🙌 Co myślicie? #podcast #kasianast #duchowość #energia,,,shorts,2208,31,0,0,hd,false,False,22,Jak Wam,NME5nQAJ4V4,PT57S,https://i.ytimg.com/vi/NME5nQAJ4V4/default.jpg
Bliskoznaczni,UCLKNkaoph6aJz_Jt-Mo2wFw,2025-07-29,12:18,Przemoc➡️PRZE-MOC! Piękna historia♥️ #podcast #kasianast #siłakobiet #przemoc,,,long,3392,41,9,0,hd,false,False,22,,kQLRBvc5tD4,PT1M6S,https://i.ytimg.com/vi/kQLRBvc5tD4/default.jpg
Bliskoznaczni,UCLKNkaoph6aJz_Jt-Mo2wFw,2025-07-28,10:01,"To, co jest niewygodne, może być piękne!✨👐 #podcast #kasianast #medycynanaturalna #rytuały",,,long,7325,72,4,0,hd,false,True,22,,C5sR1vpPySM,PT1M8S,https://i.ytimg.com/vi/C5sR1vpPySM/default.jpg
Tomasz Drwal ,UCTWi54WVT36cJ6XfOz8WBGA,2025-07-30,17:20,Rodziny międzygatunkowe. Kamil Prabucki,"👊WSPARCIE TAKTYCZNE KANAŁU 💪 ↓↓
https://www.youtube.com/channel/UCTWi54WVT36cJ6XfOz8WBGA/join
Wielkie dzięki 👍","WSPARCIE, DALSZY, ROZWÓJ, MOTYWACJA, WIELKIE, DZIĘKI",shorts,7349,438,20,0,hd,false,True,27,Kamil Prabucki,x5Zk8oUZ3TQ,PT42S,https://i.ytimg.com/vi/x5Zk8oUZ3TQ/default.jpg
Tomasz Drwal ,UCTWi54WVT36cJ6XfOz8WBGA,2025-07-30,17:14,Polacy są bardziej tolerancyjni niż Zachód? Kamil Prabucki,"👊WSPARCIE TAKTYCZNE KANAŁU 💪 ↓↓
https://www.youtube.com/channel/UCTWi54WVT36cJ6XfOz8WBGA/join
Wielkie dzięki 👍","WSPARCIE, DALSZY, ROZWÓJ, MOTYWACJA, WIELKIE, DZIĘKI",long,3438,228,5,0,hd,false,True,27,Kamil Prabucki,OYtBKmFm6RQ,PT1M8S,https://i.ytimg.com/vi/OYtBKmFm6RQ/default.jpg
Tomasz Drwal ,UCTWi54WVT36cJ6XfOz8WBGA,2025-07-30,16:30,Promowana na siłę poprawność. Kamil Prabucki,"👊WSPARCIE TAKTYCZNE KANAŁU 💪 ↓↓
https://www.youtube.com/channel/UCTWi54WVT36cJ6XfOz8WBGA/join
Wielkie dzięki 👍","WSPARCIE, DALSZY, ROZWÓJ, MOTYWACJA, WIELKIE, DZIĘKI",long,11636,695,36,0,hd,false,True,27,Kamil Prabucki,wAx6OVTr1W0,PT1M4S,https://i.ytimg.com/vi/wAx6OVTr1W0/default.jpg
Tomasz Drwal ,UCTWi54WVT36cJ6XfOz8WBGA,2025-07-30,16:00,Eksperyment z myszami. Igor Witkowski,"👊WSPARCIE TAKTYCZNE KANAŁU 💪 ↓↓
https://www.youtube.com/channel/UCTWi54WVT36cJ6XfOz8WBGA/join
Wielkie dzięki 👍","WSPARCIE, DALSZY, ROZWÓJ, MOTYWACJA, WIELKIE, DZIĘKI",long,9720,596,26,0,hd,false,True,27,Igor Witkowski,Hnfx15d88j4,PT1M17S,https://i.ytimg.com/vi/Hnfx15d88j4/default.jpg
Tomasz Drwal ,UCTWi54WVT36cJ6XfOz8WBGA,2025-07-29,17:00,"Promują Ideologie, Seksualizują Dzieci i Mówią, Że To Postęp!","W tym odcinku poruszamy tematy, które coraz częściej pojawiają się w debacie publicznej – od sztuki współczesnej i promowania ideologii, po seksualizację myślenia i rolę sztucznej inteligencji w naszym życiu. Zastanawiamy się, jak zmieniają się role społeczne, czym dziś jest tolerancja i dlaczego emocje często zastępują racjonalne myślenie. Rozmawiamy również o wychowaniu dzieci, braku kampanii profilaktycznych oraz… co byśmy zrobili, gdybyśmy zostali władcami narodu.

Kamil Prabucki:
Facebook: https://www.facebook.com/share/15xhsgEv7q/
YouTube: https://youtube.com/@KamilPrabucki?si=Y_h5OZqkAPfFfGuM
TikTok: https://www.tiktok.com/@wymownie.pl?_t=ZN-8yINAblEhMs&_r=1
WWW: www.wymownie.pl
Sklep: https://wymownie.pl/index.php/sklep/

SPIS TREŚCI:
00:00 - Współczesne proporcje kolorystyczne.
06:52 - Sztuka współczesna  
14:46 - Promowanie ideologii  
21:33 - Zamiana ról społecznych  
24:36 - Tolerancja tylko w jedną stronę  
28:15 - Emocje zamiast rozumu  
32:16 - Seksualizacja myślenia  
37:18 - Jak wychowywać dzieci?  
47:03 - Brak kampanii profilaktycznych  
52:08 - Sztuczna inteligencja  
54:08 - Co byś zrobił będąc Królem?
______________________
Podcast dostępny na:
Spotify: https://open.spotify.com/show/0NxmKtdXH1iZffwFhw274D?si=7a95fa3e3b2c4a86
Apple Podcast: https://podcasts.apple.com/pl/podcast/tomasz-drwal-na-pie%C5%84ku/id1798171984
______________________
Fotele do podcastu dostarczyła firma:
https://paradox24.com/pl/
______________________
SZKOŁA WALKI DRWALA:
https://edudrwal.pl/produkt/szkola-walki-drwala/
______________________
SZKOLENIE Z OBRONY CYWILNEJ:
https://edudrwal.pl/produkt/przygotowanie-do-obrony-cywilnej/
______________________
PARTNERZY KANAŁU:
 @PITBULLWESTCOASTPL  
 @HelikonTex  
www.youtube.com/@TOMASZDRWAL-CTO
______________________
🫵 MASZ POMYSŁ NA GOŚCIA ? PISZ ŚMIAŁO   ►  drwal.contact@gmail.com
______________________
JEŚLI UWAŻASZ, ŻE TEN MATERIAŁ BYŁ GODNY TWOJEJ UWAGI ORAZ  MA DLA CIEBIE WARTOŚĆ I CHCESZ NAS WESPRZEĆ  TO MOŻESZ POPRZEZ :
______________________
👊WSPARCIE TAKTYCZNE KANAŁU 💪 ↓↓
 https://www.youtube.com/channel/UCTWi54WVT36cJ6XfOz8WBGA/join

☕️🔥 KUP KAWĘ przez ↙️ ↙️
https://buycoffee.to/tomaszdrwal

ZOSTAŃ PATRONEM 🫵 🫵 ↙️ ↙️
https://patronite.pl/TomaszDrwal

DZIĘKI ZA UWAGĘ I DO ZOBACZENIA","sztuka współczesna, ideologia, tolerancja, emocje vs rozum, seksualizacja, wychowanie dzieci, AI, propaganda, edukacja, społeczeństwo, kontrowersje, wartości, manipulacja, dzieci, rodzina, kultura, przyszłość, wolność słowa, media, gender, tradycja, świadomość, psychologia, edukacja seksualna, wpływ mediów, kultura masowa, tożsamość społeczna, ideologizacja, współczesny świat, granice tolerancji, wpływ technologii, kryzys autorytetów, rodzicielstwo, zmiany społeczne, wychowanie młodzieży, feminizm",long,28359,2189,367,0,hd,false,True,27,"Promują Ideologie, Seksualizują Dzieci, Że To Postęp, Kamil Prabucki, Że To, Apple Podcast",QBmkHvkwfYA,PT1H3M52S,https://i.ytimg.com/vi/QBmkHvkwfYA/default.jpg
Tomasz Drwal ,UCTWi54WVT36cJ6XfOz8WBGA,2025-07-28,18:54,Leki na ADHD ograniczają wolę? Igor Witkowski,"👊WSPARCIE TAKTYCZNE KANAŁU 💪 ↓↓
https://www.youtube.com/channel/UCTWi54WVT36cJ6XfOz8WBGA/join
Wielkie dzięki 👍","WSPARCIE, DALSZY, ROZWÓJ, MOTYWACJA, WIELKIE, DZIĘKI",shorts,15406,566,31,0,hd,false,False,27,Igor Witkowski,SdBS3HdTpQY,PT56S,https://i.ytimg.com/vi/SdBS3HdTpQY/default.jpg
Tomasz Drwal ,UCTWi54WVT36cJ6XfOz8WBGA,2025-07-28,18:53,Rozpad cywilizacji w najbliższych miesiącach? Igor Witkowski,"👊WSPARCIE TAKTYCZNE KANAŁU 💪 ↓↓
https://www.youtube.com/channel/UCTWi54WVT36cJ6XfOz8WBGA/join
Wielkie dzięki 👍","WSPARCIE, DALSZY, ROZWÓJ, MOTYWACJA, WIELKIE, DZIĘKI",shorts,20457,743,20,0,hd,false,False,27,Igor Witkowski,nlhCVqIoWYQ,PT57S,https://i.ytimg.com/vi/nlhCVqIoWYQ/default.jpg
balans,UCL9U2KaHU3G_GJBzeH_aqGw,2025-07-30,07:30,Depresja poporodowa  #balans #podcast #psychoterapia,"🎧 Opis odcinka na YouTube:

Czy każdy z nas ma w sobie „gen zabójcy”? Dlaczego sprawcy morderstw tak często „dobrze się zapowiadają”? Jakie mechanizmy psychiczne uruchamiają się w ludziach, którzy decydują się odebrać komuś życie – i co się dzieje z nimi po wszystkim? W tym wstrząsającym i szczerym odcinku podcastu ""Balans"", Justyna Mazur – autorka jednego z najpopularniejszych podcastów kryminalnych w Polsce – opowiada o sprawach, które najbardziej ją poruszyły. Usłyszysz o błędach śledczych, tragicznych cold case’ach, wypaleniu psychicznym i... o tym, jak wygląda życie po narodzinach dziecka, kiedy codzienność miesza się z mrokiem. Ta rozmowa to emocjonalna petarda, od której trudno się oderwać.

📌 Pytania do miniaturek / grafiki / tekstów promujących:

✨ Czy każdy z nas mógłby zabić?
🔪 Jak wygląda umysł mordercy?
🧠 Czy sprawca naprawdę wierzy w swoje kłamstwa?
👀 Kto naprawdę zabił Iwonę Wieczorek?
💥 Zabójczyni, której… współczuję?
📉 Wypalenie i tężyczka. Jak podcast może zniszczyć zdrowie?
🍼 Macierzyństwo kontra zbrodnie – jak to pogodzić?
🧳 Zwłoki w walizkach i… film Kieślowskiego
⚰️ Chłopiec z Cieszyna – najtrudniejsza sprawa Justyny
👨‍👩‍👧 Czy można kochać dziecko bardziej niż partnera?","balans, kuba jankowski, rozmowa, wywiad, robert rutkowski",shorts,5380,88,0,0,hd,false,True,22,"Justyna Mazur, Iwonę Wieczorek",Q8OAoZzAfc0,PT51S,https://i.ytimg.com/vi/Q8OAoZzAfc0/default.jpg
balans,UCL9U2KaHU3G_GJBzeH_aqGw,2025-07-28,22:00,Pracowałam podczas PORODU  #balans #podcast #psychoterapia,"🎧 Opis odcinka na YouTube:

Czy każdy z nas ma w sobie „gen zabójcy”? Dlaczego sprawcy morderstw tak często „dobrze się zapowiadają”? Jakie mechanizmy psychiczne uruchamiają się w ludziach, którzy decydują się odebrać komuś życie – i co się dzieje z nimi po wszystkim? W tym wstrząsającym i szczerym odcinku podcastu ""Balans"", Justyna Mazur – autorka jednego z najpopularniejszych podcastów kryminalnych w Polsce – opowiada o sprawach, które najbardziej ją poruszyły. Usłyszysz o błędach śledczych, tragicznych cold case’ach, wypaleniu psychicznym i... o tym, jak wygląda życie po narodzinach dziecka, kiedy codzienność miesza się z mrokiem. Ta rozmowa to emocjonalna petarda, od której trudno się oderwać.

📌 Pytania do miniaturek / grafiki / tekstów promujących:

✨ Czy każdy z nas mógłby zabić?
🔪 Jak wygląda umysł mordercy?
🧠 Czy sprawca naprawdę wierzy w swoje kłamstwa?
👀 Kto naprawdę zabił Iwonę Wieczorek?
💥 Zabójczyni, której… współczuję?
📉 Wypalenie i tężyczka. Jak podcast może zniszczyć zdrowie?
🍼 Macierzyństwo kontra zbrodnie – jak to pogodzić?
🧳 Zwłoki w walizkach i… film Kieślowskiego
⚰️ Chłopiec z Cieszyna – najtrudniejsza sprawa Justyny
👨‍👩‍👧 Czy można kochać dziecko bardziej niż partnera?","balans, kuba jankowski, rozmowa, wywiad, robert rutkowski",long,11729,150,6,0,hd,false,True,22,"Justyna Mazur, Iwonę Wieczorek",34kigZflU2k,PT1M18S,https://i.ytimg.com/vi/34kigZflU2k/default.jpg
balans,UCL9U2KaHU3G_GJBzeH_aqGw,2025-07-28,05:45,Najbliżej mnie ZBRODNIA była ...  #balans #podcast,"🎧 Opis odcinka na YouTube:

Czy każdy z nas ma w sobie „gen zabójcy”? Dlaczego sprawcy morderstw tak często „dobrze się zapowiadają”? Jakie mechanizmy psychiczne uruchamiają się w ludziach, którzy decydują się odebrać komuś życie – i co się dzieje z nimi po wszystkim? W tym wstrząsającym i szczerym odcinku podcastu ""Balans"", Justyna Mazur – autorka jednego z najpopularniejszych podcastów kryminalnych w Polsce – opowiada o sprawach, które najbardziej ją poruszyły. Usłyszysz o błędach śledczych, tragicznych cold case’ach, wypaleniu psychicznym i... o tym, jak wygląda życie po narodzinach dziecka, kiedy codzienność miesza się z mrokiem. Ta rozmowa to emocjonalna petarda, od której trudno się oderwać.

📌 Pytania do miniaturek / grafiki / tekstów promujących:

✨ Czy każdy z nas mógłby zabić?
🔪 Jak wygląda umysł mordercy?
🧠 Czy sprawca naprawdę wierzy w swoje kłamstwa?
👀 Kto naprawdę zabił Iwonę Wieczorek?
💥 Zabójczyni, której… współczuję?
📉 Wypalenie i tężyczka. Jak podcast może zniszczyć zdrowie?
🍼 Macierzyństwo kontra zbrodnie – jak to pogodzić?
🧳 Zwłoki w walizkach i… film Kieślowskiego
⚰️ Chłopiec z Cieszyna – najtrudniejsza sprawa Justyny
👨‍👩‍👧 Czy można kochać dziecko bardziej niż partnera?","balans, kuba jankowski, rozmowa, wywiad, robert rutkowski",shorts,11137,80,0,0,hd,false,True,22,"Justyna Mazur, Iwonę Wieczorek",r8Ugr83vKsA,PT50S,https://i.ytimg.com/vi/r8Ugr83vKsA/default.jpg
Rymanowski Live,UC4uWtFsAryV2p_UDvu0rraA,2025-07-30,22:18,"Rymanowski, Gawkowski: Gabinet wojenny?","Krzysztof Gawkowski – wicepremier, minister cyfryzacji, poseł na Sejm. Wychowywał się w Wołominie. Absolwent technikum kolejowego. Studiował prawo na UW, ale go nie ukończył. Jest magistrem politologii i doktorem nauk humanistycznych w zakresie nauk o polityce (promotorem jego pracy doktorskiej był Leszek Moczulski). Był członkiem SLD, Wiosny, jest wiceprzewodniczącym Nowej Lewicy. Autor powieści kryminalnych „Piętno prawdy”, „Cień przeszłości” i „Odnowa”. Żonaty, ma dwie córki i syna.

Wpadnij tu👇
X – https://twitter.com/RymanowskiLive
TikTok – https://www.tiktok.com/@rymanowskilive
Instagram – https://www.instagram.com/bogdan.rymanowski/
X – https://twitter.com/bogrymanowski

#rymanowski #rymanowskilive #gawkowski #lewica #rząd #tusk #polityka #polskapolityka","bogdan rymanowski, rymanowski, rymanowski live, gawkowski, krzysztof gawkowski, minister cyfryzacji, rząd tuska, tusk, donald tusk, lewica, nowa lewica, polityka, polska polityka, ai, sztuczna inteligencja, sejm, minister, wywiad, rozmowa, podcast, cyfryzacja, technologia",unknown,0,2,0,0,sd,false,True,24,"Leszek Moczulski, Krzysztof Gawkowski, Nowej Lewicy",r8_I4bgPD8E,P0D,https://i.ytimg.com/vi/r8_I4bgPD8E/default_live.jpg
Rymanowski Live,UC4uWtFsAryV2p_UDvu0rraA,2025-07-30,20:24,"KONTRA #9 Rymanowski, Giełzak, Ziemkiewicz: Co z tą Polską i Europą?","Gośćmi KONTRY będą:

Marcin Giełzak – publicysta, historyk, współautor wraz z Jakubem Dymkiem popularnego podcastu „Dwie lewe ręce”, autor książki „Wieczna lewica. Myśli i aforyzmy”. Robert Krasowski napisał, że tą książką Giełzak ożywił trupa, jakim była lewica i uczynił lewicowość na nowo atrakcyjną.

Rafał Ziemkiewicz – dziennikarz, publicysta, pisarz. Za twórczość literacką trzykrotnie nagradzany nagrodą im. Janusza A. Zajdla. W TV Republika prowadzi autorską audycję „Salonik polityczny”. Od 2020 prowadzi swój własny kanał w serwisie YouTube, od 2022 współprowadzi z Pawłem Lisickim, program „Do Rzeczy Polska”.

Na Rymanowski Live będziemy rozmawiać o sytuacji politycznej w Polsce, relacjach między Unią Europejską a USA, a także o migrantach.

Wpadnij tu👇
X – https://twitter.com/RymanowskiLive
TikTok – https://www.tiktok.com/@rymanowskilive
Instagram – https://www.instagram.com/bogdan.rymanowski/
X – https://twitter.com/bogrymanowski

#rymanowski #giełzak #ziemkiewicz #polityka #polska #ue #usa #migracja","bogdan rymanowski, rymanowski, rymanowski live, wywiad, podcast, rozmowa, kontra, versus, giełzak, marcin giełzak, dwie lewe ręce, lewica, ziemkiewicz, rafał ziemkiewicz, do rzeczy, prawica, tv republika, polityka, polska polityka, ue, unia europejska, usa, stany zjednoczone",long,34831,2886,125,0,hd,false,True,24,"Pawłem Lisickim, Do Rzeczy, Rafał Ziemkiewicz, Na Rymanowski Live, Unią Europejską, Jakubem Dymkiem, Do Rzeczy Polska, Na Rymanowski, Marcin Giełzak, Robert Krasowski",4igklA9w_5E,PT2H15M20S,https://i.ytimg.com/vi/4igklA9w_5E/default.jpg
Rymanowski Live,UC4uWtFsAryV2p_UDvu0rraA,2025-07-30,12:00,Żurek i sprawiedliwość – czy PiS ma się czego bać?  #senyszyn #jakubiak #żurek #rząd #polityka,,"rymanowski, rymanowskilive",long,5409,183,11,0,hd,false,True,24,,K2Px2NFYeqM,PT1M36S,https://i.ytimg.com/vi/K2Px2NFYeqM/default.jpg
Rymanowski Live,UC4uWtFsAryV2p_UDvu0rraA,2025-07-30,09:00,Koniec Bodnara w rządzie. Co na to Senyszyn i Jakubiak?  #rząd #bodnar #tusk #polityka #prawo,,"rymanowski, rymanowskilive",long,4022,200,26,0,hd,false,True,24,Koniec Bodnara,WTtBXS2UsKg,PT1M14S,https://i.ytimg.com/vi/WTtBXS2UsKg/default.jpg
Rymanowski Live,UC4uWtFsAryV2p_UDvu0rraA,2025-07-30,06:00,"Kto rano wstaje, ten co?  #senyszyn #jakubiak #hołownia #polityka #śmieszne #przysłowia #rymanowski",,"rymanowski, rymanowskilive",long,2336,51,0,0,hd,false,True,24,,TfPucFvAGqY,PT1M21S,https://i.ytimg.com/vi/TfPucFvAGqY/default.jpg
Rymanowski Live,UC4uWtFsAryV2p_UDvu0rraA,2025-07-29,20:42,"Rymanowski, Bosak: Z kim Konfederacji po drodze?","Krzysztof Bosak – 43 lata, wicemarszałek Sejmu, jeden z liderów Konfederacji, prezes Ruchu Narodowego. Urodził się w Zielonej Górze. W młodości trenował akrobatykę sportową, uprawiał windsurfing, był instruktorem żeglarskim. Studiował architekturę, ekonomię i filozofię, ale żadnego z tych kierunków nie skończył. Był prezesem Młodzieży Wszechpolskiej, w Lidze Polskich Rodzin współpracował z Romanem Giertychem.

Wpadnij tu👇
X – https://twitter.com/RymanowskiLive
TikTok – https://www.tiktok.com/@rymanowskilive
Instagram – https://www.instagram.com/bogdan.rymanowski/
X – https://twitter.com/bogrymanowski

#rymanowski #rymanowskilive #bosak #konfederacja #po #pis #sejm #polskapolityka #polska","bogdan rymanowski, rymanowski, rymanowski live, live, rozmowa, podcast, stream, wywiad, konfederacja, bosak, krzysztof bosak, polityka, sejm, wicemarszałek, sejm rp, poseł, po, pis, rząd, koalicja rządząca, opozycja, platforma obywatelska, prawo i sprawiedliwość, wybory, kaczyński, tusk, mentzen",long,217093,12483,1163,0,hd,false,True,24,"Krzysztof Bosak, Młodzieży Wszechpolskiej, Lidze Polskich, Romanem Giertychem, Ruchu Narodowego, Lidze Polskich Rodzin, Zielonej Górze",TudYFEy922A,PT2H20M14S,https://i.ytimg.com/vi/TudYFEy922A/default.jpg
Rymanowski Live,UC4uWtFsAryV2p_UDvu0rraA,2025-07-29,12:01,Jerzy Brzęczek miał wrócić do kadry?  #kołtoń #brzęczek #trener #urban #polska #piłkanożna #pzpn,,"rymanowski, rymanowskilive",long,1738,49,0,0,hd,false,True,24,Jerzy Brzęczek,eWoR7CsLsy0,PT2M49S,https://i.ytimg.com/vi/eWoR7CsLsy0/default.jpg
Rymanowski Live,UC4uWtFsAryV2p_UDvu0rraA,2025-07-29,08:00,Jakim prezesem jest Cezary Kulesza?  #kołtoń #opinia #kulesza #pzpn #piłkanożna #sport #polska,,"rymanowski, rymanowskilive",long,2464,67,2,0,hd,false,True,24,Cezary Kulesza,0AKXtoibBjE,PT2M56S,https://i.ytimg.com/vi/0AKXtoibBjE/default.jpg
Rymanowski Live,UC4uWtFsAryV2p_UDvu0rraA,2025-07-28,12:01,Tajemniczy kontrakt Urbana – ile naprawdę potrwa?  #kołtoń #urban #pzpn #kulesza #piłkanożna,,"rymanowski, rymanowskilive",long,3234,79,2,0,hd,false,True,24,,mUmNv-H_1bA,PT2M32S,https://i.ytimg.com/vi/mUmNv-H_1bA/default.jpg
Rymanowski Live,UC4uWtFsAryV2p_UDvu0rraA,2025-07-28,08:00,Czy Lewy dogada się z Urbanem? Komentuje Roman Kołtoń  #lewandowski #urban #polska #piłkanożna,,"rymanowski, rymanowskilive",long,4818,63,7,0,hd,false,True,24,"Komentuje Roman, Czy Lewy, Komentuje Roman Kołtoń",nVh7r0kTKxw,PT1M18S,https://i.ytimg.com/vi/nVh7r0kTKxw/default.jpg
WINI,UCapiydRNc88rlAYcgzjPYGg,2025-07-28,17:30,"VIOLA ""FROGSZOPOSTING"": Granica między inspiracją a kradzieżą - ŻABKA, NETLIFX, ANIELA | WINI","Dzisiejsza rozmowa (nie wywiad): VIOLA ""FROGSZOPOSTING"": Granica między inspiracją a kradzieżą - ŻABKA, NETLIFX, ANIELA. Viola Kowalska, znana z konta Żabiara czy Frogshoposting, opowiada Winiemu o tym, jak zobaczyła swoją postać… w serialu Netfliksa ""Aniela"". Czy to tylko inspiracja, czy ktoś naprawdę zrobił „kopiuj-wklej”? Rozmawiamy o granicach kreatywności w internecie, stylu frogshoposting, oraz realiach pracy w Żabce na kasie, marnowaniu jedzenia ze sklepów, absurdalnych zasadach i przepisach oraz obciążeniach jakie niesie rola ajenta.  Viola wspomina również jak Żabka stawala się dla jej klientów miejsce wytchnienia, w którym mogli znaleźć pomoc. Zapraszamy na odcinek!

VIOLA ""FROGSZOPOSTING"" KOWALSKA 👉
https://www.instagram.com/frogszoposting/

🤝 Partnerem formatu rozmów Winiego jest wypożyczalnia samochodów ODKRYJ AUTO, z kodem WINI10 otrzymujecie 10% rabat na rezerwacje samochodu 👉 https://www.odkryj-auto.pl/?p=WINI10 

🤝 Partnerem kanału Winiego jest KAMBUKKA - producent kubków termicznych i butelek na wodę 👉 https://mojakambukka.pl/. Z KODEM WINI15 OTRZYMUJECIE 15% RABAT NA ZAMÓWIENIE 

🤝 KONESSO.PL jest oficjalnym partnerem rozmów Winiego. Z kodem WINI50, otrzymujecie 50 zł zniżki na produkty nieprzecenione przy zakupach za minimum 350 zł 👉 https://www.konesso.pl

💲 WSPIERAJ KANAŁ: https://youtube.com/channel/UCapiydRNc88rlAYcgzjPYGg/join

🔔 SUBSKRYBUJ http://youtube.com/WINIWIZJA?sub_confirmation=1
🔥 PATRONITE http://patronite.pl/WINIWIZJA
🛒 SKLEP https://winiego.com
👍 FACEBOOK http://facebook.com/WiniStoproRap
📱 TIKTOK: http://tiktok.com/@winitv
❤ INSTAGRAM https://instagram.com/wininieoficjalnie
✉︎ KONTAKT: winistopro@gmail.com
🎵 Studio STOPROCENT studio@stoprocent.com
💭 kanał Mamy Winiego - Ostatnio czytałam http://youtube.com/Ostatnioczytalam?sub_confirmation=1

🎬 WSZYSTKIE ROZMOWY https://youtube.com/playlist?list=PLr05O-dbnSQf0tqHUV82f3tFHjKULgdr_

⬇️ POZOSTAŁE SERIE ⬇️ 

✪ ZDANIEM WINIEGO http://youtube.com/playlist?list=PLr05O-dbnSQe8K6k6PZn67eM9jLt_J7EH
✪ NA ŻYWO http://youtube.com/playlist?list=PLr05O-dbnSQfzHe_eDUs2uH8_yqh3tMQX
✪ MUZYKA http://youtube.com/playlist?list=PLr05O-dbnSQdOADaVBulzdi_51ZUxeXGZ
✪ FOREVAYANG http://youtube.com/playlist?list=PLr05O-dbnSQeqxTpusQJXKwWgLEEUBY9r
✪ UNBOXINGI http://youtube.com/playlist?list=PLr05O-dbnSQcARDH3fUHSK9Ofjtq9E8Gu
✪ GOTOWANIE http://youtube.com/playlist?list=PLr05O-dbnSQfO29v6Ho9hUt5vP7O15mbc
✪ TELEDYSKI http://youtube.com/playlist?list=PLr05O-dbnSQep9NopakgtGFRcKMlcU5Uw

---------------------------------------------------------------------
Copyright © Wini. All rights reserved.
---------------------------------------------------------------------

#Wini #ESSA #WiniRozmawia #ViolaKowalska #Frogszoposting","Wini, Winiwizja, Viola Kowalska, Frogshopostin, zabiera, Netlfix, Aniela, Netflix Aniela, Żabka, Żabka Polska, Żabka sklep, Żabka sklep jedzenie, netflix serial",long,5727,86,50,0,hd,false,True,24,"Viola Kowalska, Netflix Aniela, Żabka Polska, Mamy Winiego",0qPdMZ5q8DI,PT1H48M43S,https://i.ytimg.com/vi/0qPdMZ5q8DI/default.jpg
