Channel_Name,Channel_ID,Date_of_Publishing,Hour_GMT2,Title,Description,Tags,video_type,View_Count,Like_Count,Comment_Count,Favorite_Count,Definition,Has_Captions,Licensed_Content,Topic_Categories,Names_Extracted,Video_ID,Duration,Thumbnail_URL
zurnalistapl,UC9zRB_xpaSpJxofUrltx1xQ,2025-07-29,16:30,"Ekstremalna przestępczość, bieda i brud. Jak podróżuje Piotr Polo Przywarski","Rzucił wszystko i od 6 lat nie wrócił. Piotr „Polo” Przywarski o samotności, seksie i ucieczce od normalności

Co musi się wydarzyć, żeby spakować plecak i wyjechać bez biletu powrotnego? W wieku 28 lat Piotr Polo Przywarski rzucił pracę, sprzedał rzeczy i wyruszył w podróż, która miała trwać 3 miesiące. Minęło ponad 6 lat – nie wrócił.
W tej rozmowie opowiada o momentach strachu, głodu, przelotnych miłościach i o tym, co naprawdę zostaje z człowiekiem, który żyje poza systemem. Rozmawiamy o samotności w tropikach, podróżach bez happy endu, romansach, które zaczynają się i kończą na hostelowych łóżkach. Ale też o pisaniu książek, które są bardziej spowiedzią niż poradnikiem. O granicach wolności, o tym, co boli najbardziej, gdy kamera już nie nagrywa.
Polo to nie influencer od „bali na Bali”. To podróżnik, który zagląda tam, gdzie niektórzy boją się spojrzeć. A ja pytam bez kompromisów.


___
Rozdziały:
00:00 - Wstęp
01:42 - Wprowadzenie gościa i początki życia
03:49 - Prywatność i relacje osobiste
05:53 - Charakter i wrażliwość gościa
08:34 - Młodość, breakdance i hip-hop
11:26 - Muzyka i języki w młodości
12:40 - Wpływy muzyczne i początki rapu
14:24 - Tatuaż i bunt nastolatka
15:48 - Marzenia i wybór ścieżki edukacyjnej
21:04 - Nauka języków i ciekawość świata
24:07 - Czytanie i inspiracje z książek
25:07 - Pierwsze wakacje i podróże
26:20 - Studia, praca na budowie i życie studenckie
30:18 - Przełom i decyzja o zmianie życia
31:55 - Walka z nałogiem i wsparcie bliskich
33:47 - Próby i błędy w życiu osobistym
34:46 - Podróże i praca jako opiekun
36:46 - Ekstremalne warunki podróży i oszczędzanie
37:32 - Praca w Niemczech i życie codzienne
40:40 - Decyzja o porzuceniu studiów i praca na budowie
41:33 - Zamach w Nicei i zmiana planów
44:32 - Życie w Berlinie i codzienna rutyna
48:31 - Początki podróży autostopem i tanie podróżowanie
52:10 - Długość podróży i kalkulacje
53:58 - Pierwsze loty i przygody podróżnicze
54:54 - Praca w Berlinie i przerwy na podróże
55:51 - Lęki i ciekawość w podróży
58:14 - Pierwsze dni na Filipinach i wyzwania
01:00:37 - Reakcje bliskich na podróże i ryzyko
01:02:01 - Oszczędzanie i planowanie podróży
01:03:48 - Poznawanie lokalnej kultury i ludzi
01:05:17 - Podróże tanie i komfort podróżowania
01:07:53 - Sponsorzy i pasja podróżnicza
01:08:36 - Potrzeba stabilizacji i dalsze plany
01:11:02 - Początki kanału i rozwój działalności internetowej
01:13:12 - Trudności i wyzwania w prowadzeniu kanału
01:15:08 - Pierwsze filmy i początki vloga
01:17:12 - Podróże do niebezpiecznych miejsc i stereotypy
01:21:12 - Bezpieczeństwo w podróży i stereotypy o krajach
01:23:38 - Polityka migracyjna i społeczne obserwacje
01:27:48 - Bezpieczeństwo cyfrowe i podróże
01:30:18 - Cenzura i wolność słowa w podróży
01:38:07 - Kontrowersje i reakcje widzów
01:44:34 - Nauka języków i wyzwania językowe
01:47:23 - Książki i plany wydawnicze
01:49:36 - Doświadczenia seksualne w podróży
01:55:28 - Zabawne i trudne sytuacje w podróży
01:56:52 - Odpowiedzialność i bezpieczeństwo w relacjach
01:58:50 - Refleksje o sobie i podróżach
02:02:00 - Miejsca do zamieszkania i ulubione lokalizacje
02:04:07 - Odwaga i lęki
02:05:37 - Relacje z innymi podróżnikami
02:08:24 - Inspiracje i ulubieni twórcy podróżniczy
02:11:20 - Bezpieczeństwo kobiet w podróży
02:12:32 - Zmieniające życie doświadczenia podróżnicze
02:13:18 - Porady dotyczące tanich lotów
02:13:49 - Plany podróży do Sudanu i Korei Północnej
02:15:48 - Podsumowanie i życiowa mądrość
02:17:29 - Podziękowania i zakończenie",,long,8256,353,22,0,hd,false,False,22,"Piotr Polo, Piotr Polo Przywarski, Korei Północnej",GFp3b-pBHu8,PT2H17M32S,https://i.ytimg.com/vi/GFp3b-pBHu8/default.jpg
Rezultaty,UCHLJtn227JgHhTJiQTQ4CGg,2025-07-29,16:42,"Depresja u mężczyzn to porażka męskości? Przyczyny, objawy i diagnoza | Debata","Słuchaj podcastu na Spotify 👉  https://open.spotify.com/show/0xRwe0Utf9Pa8zDpbNyPXH?si=77166828b8f74e7d

Pomogę Ci schudnąć na zawsze 🎯👉 https://centrumrespo.pl/dieta-podcast

Kup moją książkę ""Nowe zdrowe życie"" 👉 https://www.empik.com/nowe-zdrowe-zycie-wrzosek-michal,p1528142474,ksiazka-p

00:00 Wstęp
01:24 Prawdziwi mężczyźni nie płaczą - mit czy prawda? 
12:35 Typowe objawy depresji u mężczyzn. Jak zaczyna się choroba?
36:23 Depresja u mężczyzn jest inna niż u kobiet 
46:41 Alkoholizm a depresja - czy często chorzy uciekają w używki?
56:12 Przyczyny depresji u mężczyzn
1:05:18 Wieś a duże miasto - różnice 
1:13:48 Co najbardziej pomogło podczas depresji? Leki, psychoterapie, otoczenie
1:16:40 Diagnoza depresji. Pierwsze kroki 
1:23:20 Jakie wychowanie dziecka zwiększa ryzyko depresji w dorosłości? 
1:35:43 Jedna rada dla osoby, która podejrzewa, że potrzebuje pomocy

Depresja u mężczyzn to temat, o którym wciąż mówi się zbyt rzadko. Co się dzieje z tymi, którzy przez lata słyszeli: „nie płacz, bądź twardy”? Dlaczego nie zgłaszają się po pomoc?

O męskości, która nie wyklucza słabości. O cierpieniu, które można zatrzymać. O tym, że nie trzeba być silnym cały czas, rozmawiam z dr. n. med. Maciejem Klimarczykiem - psychiatrą, psychoterapeutą, seksuologiem, Jakubem B. Bączkiem - trenerem mentalnym gwiazd sportu i biznesu, Ambasadorem Kongresu Zdrowia Psychicznego oraz Akopem Szostakiem - influencerem, magisterem psychologii i nauczycielem akademickim, który choruje na depresję. 

Znajdziesz mnie też na:
- TikTok: https://www.tiktok.com/@michal_wrzosek 
- Instagram: https://www.instagram.com/michal_wrzosek/ 
- Facebook: https://www.facebook.com/DrMichalWrzosek

Partnerami podcastu są: Centrum Respo, Cechini Muszyna i Sony.","michał wrzosek, wrzosek, rezultaty, podcast rezultaty, podcast wrzostek, zdrowie, dietetyk",long,545,53,6,0,hd,false,True,22,"Zdrowia Psychicznego, Ambasadorem Kongresu Zdrowia, Maciejem Klimarczykiem, Akopem Szostakiem, Pomogę Ci, Ambasadorem Kongresu, Centrum Respo, Cechini Muszyna",QBk3VlZyKbY,PT1H39M8S,https://i.ytimg.com/vi/QBk3VlZyKbY/default.jpg
Rezultaty,UCHLJtn227JgHhTJiQTQ4CGg,2025-07-29,08:42,Lek na raka nie istnieje i nigdy istnieć nie będzie | dr inż. Adam Mirek,,,shorts,4430,94,7,0,hd,false,False,22,Adam Mirek,cHxLIdQjaWo,PT57S,https://i.ytimg.com/vi/cHxLIdQjaWo/default.jpg
Rezultaty,UCHLJtn227JgHhTJiQTQ4CGg,2025-07-28,12:28,3 sposoby na nieśmiertelność - jak przedłużyć sobie życie? | dr inż. Adam Mirek,,,long,3676,71,10,0,hd,false,True,22,Adam Mirek,sPBzanj39aA,PT1M25S,https://i.ytimg.com/vi/sPBzanj39aA/default.jpg
Rezultaty,UCHLJtn227JgHhTJiQTQ4CGg,2025-07-27,17:03,Biodruk 3D: który narząd wydrukujemy jako pierwszy? | @adam_mirek,,,long,2229,43,1,0,hd,false,True,22,,fK2uBUCKnDQ,PT1M32S,https://i.ytimg.com/vi/fK2uBUCKnDQ/default.jpg
Rezultaty,UCHLJtn227JgHhTJiQTQ4CGg,2025-07-27,11:11,"Co ojcowie sądzą o publikowaniu wizerunku dzieci w internecie? | Hyodo, Łukowski, Baleja",,,shorts,8633,104,0,0,hd,false,True,22,,oBDFP_e8bjg,PT50S,https://i.ytimg.com/vi/oBDFP_e8bjg/default.jpg
Rezultaty,UCHLJtn227JgHhTJiQTQ4CGg,2025-07-27,06:00,"Kiedy człowiek stanie się nieśmiertelny? Drukowane organy, lek na raka, AI | dr inż. Adam Mirek","Słuchaj podcastu na Spotify 👉  https://open.spotify.com/show/0xRwe0Utf9Pa8zDpbNyPXH?si=77166828b8f74e7d

Pomogę Ci schudnąć na zawsze 🎯👉 https://centrumrespo.pl/dieta-podcast

Kup moją książkę ""Nowe zdrowe życie"" 👉 https://www.empik.com/nowe-zdrowe-zycie-wrzosek-michal,p1528142474,ksiazka-p

00:00 Wstęp
01:07 Czy da się wydrukować narządy człowieka? Biodruk 3D 
08:32 Jak drogie będzie drukowanie narządów? 
14:05 Gdzie kończy się poprawa zdrowia, a zaczyna myślenie ""jestem Bogiem""?
15:42 Sposoby na długowieczność. Jak wydłużyć życie?
24:14 Czy tempo rozwoju nauki to zasługa AI?
28:44 Przyszłość leczenia i rozwój farmakoterapii. Kiedy powstanie lek na raka? 
39:20 AI w medycynie: gdzie przydaje się sztuczna inteligencja?
45:15 Gdy AI popełnia błąd, kto jest winny: algorytm czy lekarz?
47:44 Czy jesteśmy blisko sytuacji, gdy telefon będzie wykrywał choroby?
53:03 Gdzie AI ratuje życie? 
55:30 Jaką technologię chciałbyś w swoim ciele?

Wydrukowana wątroba, długowieczność i leki, które same trafiają w chorobę? W tym odcinku dr inż. Adam Mirek pokazuje, że przyszłość dzieje się już teraz. Rozmawiamy o tym, dlaczego lek na raka nigdy nie powstanie, czy człowiek może żyć 150 lat i kiedy AI zastąpi lekarzy. To nie science fiction – to dziś. 

Znajdziesz mnie też na:
- TikTok: https://www.tiktok.com/@michal_wrzosek 
- Instagram: https://www.instagram.com/michal_wrzosek/ 
- Facebook: https://www.facebook.com/DrMichalWrzosek

Partnerami podcastu są: Centrum Respo, Cechini Muszyna i Sony.","michał wrzosek, wrzosek, rezultaty, podcast rezultaty, podcast wrzostek, zdrowie, dietetyk",long,19959,507,50,0,hd,false,True,22,"Centrum Respo, Pomogę Ci, Adam Mirek, Cechini Muszyna",2_bwlAlJXto,PT58M42S,https://i.ytimg.com/vi/2_bwlAlJXto/default.jpg
Bliskoznaczni,UCLKNkaoph6aJz_Jt-Mo2wFw,2025-07-29,12:18,Przemoc➡️PRZE-MOC! Piękna historia♥️ #podcast #kasianast #siłakobiet #przemoc,,,long,1393,22,2,0,hd,false,False,22,,kQLRBvc5tD4,PT1M6S,https://i.ytimg.com/vi/kQLRBvc5tD4/default.jpg
Bliskoznaczni,UCLKNkaoph6aJz_Jt-Mo2wFw,2025-07-28,10:01,"To, co jest niewygodne, może być piękne!✨👐 #podcast #kasianast #medycynanaturalna #rytuały",,,long,5569,57,3,0,hd,false,True,22,,C5sR1vpPySM,PT1M8S,https://i.ytimg.com/vi/C5sR1vpPySM/default.jpg
Bliskoznaczni,UCLKNkaoph6aJz_Jt-Mo2wFw,2025-07-27,19:40,Kto był na premierze?⭐️ #podcast #kasianast #motywacja #rozwójosobisty,,,long,9080,91,5,0,hd,false,True,22,,rU5c6w7QzQQ,PT1M2S,https://i.ytimg.com/vi/rU5c6w7QzQQ/default.jpg
Bliskoznaczni,UCLKNkaoph6aJz_Jt-Mo2wFw,2025-07-27,15:30,"„LUDZIE, KTÓRZY NAJBARDZIEJ BOJĄ SIĘ ŚMIERCI, TO CI, KTÓRZY NAJBARDZIEJ BOJĄ SIĘ ŻYĆ” - KASIA NAST","Serwus, z tej strony Bliskoznaczni👐
Dobrze Was widzieć! Dzisiaj gościmy wyjątkową duszę… Kasię Nast!✨♥️
To było magiczne spotkanie, dziękujemy!
Zapraszamy Was do obejrzenia i podzielenia się swoimi przemyśleniami:)

Jeśli chcesz być na bieżąco zachęcamy do subskrypcji i kliknięcia dzwoneczka, będziemy bardzo wdzięczni!🔔

INSTAGRAM:
Bliskoznaczni ➔ https://www.instagram.com/bliskoznaczni
Miki ➔ https://www.instagram.com/miki_krajewski
Kasia ➔ https://www.instagram.com/nosowska.official

TIKTOK ➔ https://www.tiktok.com/@bliskoznaczni

⏹︎Kontakt/współpraca: bliskoznaczni.podcast@gmail.com
marta@kayax.pl",,long,25625,874,149,0,hd,false,True,22,"Kasię Nast, Zapraszamy Was, Dobrze Was",JSNBdBjCTKE,PT1H46M12S,https://i.ytimg.com/vi/JSNBdBjCTKE/default.jpg
Tomasz Drwal ,UCTWi54WVT36cJ6XfOz8WBGA,2025-07-29,17:00,"Promują Ideologie, Seksualizują Dzieci i Mówią, Że To Postęp!","W tym odcinku poruszamy tematy, które coraz częściej pojawiają się w debacie publicznej – od sztuki współczesnej i promowania ideologii, po seksualizację myślenia i rolę sztucznej inteligencji w naszym życiu. Zastanawiamy się, jak zmieniają się role społeczne, czym dziś jest tolerancja i dlaczego emocje często zastępują racjonalne myślenie. Rozmawiamy również o wychowaniu dzieci, braku kampanii profilaktycznych oraz… co byśmy zrobili, gdybyśmy zostali władcami narodu.

Kamil Prabucki:
Facebook: https://www.facebook.com/share/15xhsgEv7q/
YouTube: https://youtube.com/@KamilPrabucki?si=Y_h5OZqkAPfFfGuM
TikTok: https://www.tiktok.com/@wymownie.pl?_t=ZN-8yINAblEhMs&_r=1
WWW: www.wymownie.pl
Sklep: https://wymownie.pl/index.php/sklep/

SPIS TREŚCI:
00:00 - Współczesne proporcje kolorystyczne.
06:52 - Sztuka współczesna  
14:46 - Promowanie ideologii  
21:33 - Zamiana ról społecznych  
24:36 - Tolerancja tylko w jedną stronę  
28:15 - Emocje zamiast rozumu  
32:16 - Seksualizacja myślenia  
37:18 - Jak wychowywać dzieci?  
47:03 - Brak kampanii profilaktycznych  
52:08 - Sztuczna inteligencja  
54:08 - Co byś zrobił będąc Królem?
______________________
Podcast dostępny na:
Spotify: https://open.spotify.com/show/0NxmKtdXH1iZffwFhw274D?si=7a95fa3e3b2c4a86
Apple Podcast: https://podcasts.apple.com/pl/podcast/tomasz-drwal-na-pie%C5%84ku/id1798171984
______________________
Fotele do podcastu dostarczyła firma:
https://paradox24.com/pl/
______________________
SZKOŁA WALKI DRWALA:
https://edudrwal.pl/produkt/szkola-walki-drwala/
______________________
SZKOLENIE Z OBRONY CYWILNEJ:
https://edudrwal.pl/produkt/przygotowanie-do-obrony-cywilnej/
______________________
PARTNERZY KANAŁU:
 @PITBULLWESTCOASTPL  
 @HelikonTex  
www.youtube.com/@TOMASZDRWAL-CTO
______________________
🫵 MASZ POMYSŁ NA GOŚCIA ? PISZ ŚMIAŁO   ►  drwal.contact@gmail.com
______________________
JEŚLI UWAŻASZ, ŻE TEN MATERIAŁ BYŁ GODNY TWOJEJ UWAGI ORAZ  MA DLA CIEBIE WARTOŚĆ I CHCESZ NAS WESPRZEĆ  TO MOŻESZ POPRZEZ :
______________________
👊WSPARCIE TAKTYCZNE KANAŁU 💪 ↓↓
 https://www.youtube.com/channel/UCTWi54WVT36cJ6XfOz8WBGA/join

☕️🔥 KUP KAWĘ przez ↙️ ↙️
https://buycoffee.to/tomaszdrwal

ZOSTAŃ PATRONEM 🫵 🫵 ↙️ ↙️
https://patronite.pl/TomaszDrwal

DZIĘKI ZA UWAGĘ I DO ZOBACZENIA","sztuka współczesna, ideologia, tolerancja, emocje vs rozum, seksualizacja, wychowanie dzieci, AI, propaganda, edukacja, społeczeństwo, kontrowersje, wartości, manipulacja, dzieci, rodzina, kultura, przyszłość, wolność słowa, media, gender, tradycja, świadomość, psychologia, edukacja seksualna, wpływ mediów, kultura masowa, tożsamość społeczna, ideologizacja, współczesny świat, granice tolerancji, wpływ technologii, kryzys autorytetów, rodzicielstwo, zmiany społeczne, wychowanie młodzieży, feminizm",long,2519,495,62,0,hd,false,True,27,"Promują Ideologie, Seksualizują Dzieci, Że To Postęp, Kamil Prabucki, Że To, Apple Podcast",QBmkHvkwfYA,PT1H3M52S,https://i.ytimg.com/vi/QBmkHvkwfYA/default.jpg
Tomasz Drwal ,UCTWi54WVT36cJ6XfOz8WBGA,2025-07-28,18:54,Leki na ADHD ograniczają wolę? Igor Witkowski,"👊WSPARCIE TAKTYCZNE KANAŁU 💪 ↓↓
https://www.youtube.com/channel/UCTWi54WVT36cJ6XfOz8WBGA/join
Wielkie dzięki 👍","WSPARCIE, DALSZY, ROZWÓJ, MOTYWACJA, WIELKIE, DZIĘKI",shorts,9828,405,23,0,hd,false,False,27,Igor Witkowski,SdBS3HdTpQY,PT56S,https://i.ytimg.com/vi/SdBS3HdTpQY/default.jpg
Tomasz Drwal ,UCTWi54WVT36cJ6XfOz8WBGA,2025-07-28,18:53,Rozpad cywilizacji w najbliższych miesiącach? Igor Witkowski,"👊WSPARCIE TAKTYCZNE KANAŁU 💪 ↓↓
https://www.youtube.com/channel/UCTWi54WVT36cJ6XfOz8WBGA/join
Wielkie dzięki 👍","WSPARCIE, DALSZY, ROZWÓJ, MOTYWACJA, WIELKIE, DZIĘKI",shorts,14202,580,14,0,hd,false,False,27,Igor Witkowski,nlhCVqIoWYQ,PT57S,https://i.ytimg.com/vi/nlhCVqIoWYQ/default.jpg
Tomasz Drwal ,UCTWi54WVT36cJ6XfOz8WBGA,2025-07-27,17:00,Patriotyzm czy teatr? Co naprawdę dzieje się na polskiej granicy? SKW,"W tym odcinku przyglądamy się najważniejszym tematom dotyczącym współczesnej Polski – od sukcesów edukacyjnych i odkryć surowcowych, przez strategiczne inwestycje budowlane, aż po pytania o tożsamość narodową i kondycję społeczną.O sukcesach polskiej nauki, złożach w Polsce, myśli ks. prof. Tischnera i definicji patriotyzmu. Zapraszamy!

Rozmowa z Ks. prof. Tischnerem:
https://www.youtube.com/watch?v=Xp75gQyKIOI

SPIS TREŚCI:
00:00 - SKW.
02:48 - Sukcesy polskiej edukacji.
09:50 - Odkryto złoża w Polsce.
13:38 - Ks. Tischner, reportaż o granicy.
24:07 - Duże kontrakty budowlane w Polsce.
27:19 - Bunkry w Polsce.
32:05 - Czym jest patriotyzm?
49:52 - Krytyczne spojrzenie na rzeczywistość.
______________________
Podcast dostępny na:
Spotify: https://open.spotify.com/show/0NxmKtdXH1iZffwFhw274D?si=7a95fa3e3b2c4a86
Apple Podcast: https://podcasts.apple.com/pl/podcast/tomasz-drwal-na-pie%C5%84ku/id1798171984
______________________
Fotele do podcastu dostarczyła firma:
https://paradox24.com/pl/
______________________
SZKOŁA WALKI DRWALA:
https://edudrwal.pl/produkt/szkola-walki-drwala/
______________________
SZKOLENIE Z OBRONY CYWILNEJ:
https://edudrwal.pl/produkt/przygotowanie-do-obrony-cywilnej/
______________________
PARTNERZY KANAŁU:
 @PITBULLWESTCOASTPL  
 @HelikonTex  
www.youtube.com/@TOMASZDRWAL-CTO
______________________
🫵 MASZ POMYSŁ NA GOŚCIA ? PISZ ŚMIAŁO   ►  drwal.contact@gmail.com
______________________
JEŚLI UWAŻASZ, ŻE TEN MATERIAŁ BYŁ GODNY TWOJEJ UWAGI ORAZ  MA DLA CIEBIE WARTOŚĆ I CHCESZ NAS WESPRZEĆ  TO MOŻESZ POPRZEZ :
______________________
👊WSPARCIE TAKTYCZNE KANAŁU 💪 ↓↓
 https://www.youtube.com/channel/UCTWi54WVT36cJ6XfOz8WBGA/join

☕️🔥 KUP KAWĘ przez ↙️ ↙️
https://buycoffee.to/tomaszdrwal

ZOSTAŃ PATRONEM 🫵 🫵 ↙️ ↙️
https://patronite.pl/TomaszDrwal

DZIĘKI ZA UWAGĘ I DO ZOBACZENIA","polska, edukacja, patriotyzm, bunkry, złoża naturalne, ks. Tischner, inwestycje w Polsce, kontrakty budowlane, historia Polski, geopolityka, granica, reportaż, społeczeństwo, infrastruktura, bezpieczeństwo narodowe, filozofia, krytyczne myślenie, analiza społeczna, rozwój Polski, gospodarka, surowce, szkolnictwo, wartości narodowe, nowoczesny patriotyzm, aktualności, polityka, refleksja, media, polska współczesna, debata publiczna",long,45331,2322,422,0,hd,false,True,27,Apple Podcast,42OydH00gcs,PT56M11S,https://i.ytimg.com/vi/42OydH00gcs/default.jpg
balans,UCL9U2KaHU3G_GJBzeH_aqGw,2025-07-28,22:00,Pracowałam podczas PORODU  #balans #podcast #psychoterapia,"🎧 Opis odcinka na YouTube:

Czy każdy z nas ma w sobie „gen zabójcy”? Dlaczego sprawcy morderstw tak często „dobrze się zapowiadają”? Jakie mechanizmy psychiczne uruchamiają się w ludziach, którzy decydują się odebrać komuś życie – i co się dzieje z nimi po wszystkim? W tym wstrząsającym i szczerym odcinku podcastu ""Balans"", Justyna Mazur – autorka jednego z najpopularniejszych podcastów kryminalnych w Polsce – opowiada o sprawach, które najbardziej ją poruszyły. Usłyszysz o błędach śledczych, tragicznych cold case’ach, wypaleniu psychicznym i... o tym, jak wygląda życie po narodzinach dziecka, kiedy codzienność miesza się z mrokiem. Ta rozmowa to emocjonalna petarda, od której trudno się oderwać.

📌 Pytania do miniaturek / grafiki / tekstów promujących:

✨ Czy każdy z nas mógłby zabić?
🔪 Jak wygląda umysł mordercy?
🧠 Czy sprawca naprawdę wierzy w swoje kłamstwa?
👀 Kto naprawdę zabił Iwonę Wieczorek?
💥 Zabójczyni, której… współczuję?
📉 Wypalenie i tężyczka. Jak podcast może zniszczyć zdrowie?
🍼 Macierzyństwo kontra zbrodnie – jak to pogodzić?
🧳 Zwłoki w walizkach i… film Kieślowskiego
⚰️ Chłopiec z Cieszyna – najtrudniejsza sprawa Justyny
👨‍👩‍👧 Czy można kochać dziecko bardziej niż partnera?","balans, kuba jankowski, rozmowa, wywiad, robert rutkowski",long,5227,77,4,0,hd,false,True,22,"Justyna Mazur, Iwonę Wieczorek",34kigZflU2k,PT1M18S,https://i.ytimg.com/vi/34kigZflU2k/default.jpg
balans,UCL9U2KaHU3G_GJBzeH_aqGw,2025-07-28,05:45,Najbliżej mnie ZBRODNIA była ...  #balans #podcast,"🎧 Opis odcinka na YouTube:

Czy każdy z nas ma w sobie „gen zabójcy”? Dlaczego sprawcy morderstw tak często „dobrze się zapowiadają”? Jakie mechanizmy psychiczne uruchamiają się w ludziach, którzy decydują się odebrać komuś życie – i co się dzieje z nimi po wszystkim? W tym wstrząsającym i szczerym odcinku podcastu ""Balans"", Justyna Mazur – autorka jednego z najpopularniejszych podcastów kryminalnych w Polsce – opowiada o sprawach, które najbardziej ją poruszyły. Usłyszysz o błędach śledczych, tragicznych cold case’ach, wypaleniu psychicznym i... o tym, jak wygląda życie po narodzinach dziecka, kiedy codzienność miesza się z mrokiem. Ta rozmowa to emocjonalna petarda, od której trudno się oderwać.

📌 Pytania do miniaturek / grafiki / tekstów promujących:

✨ Czy każdy z nas mógłby zabić?
🔪 Jak wygląda umysł mordercy?
🧠 Czy sprawca naprawdę wierzy w swoje kłamstwa?
👀 Kto naprawdę zabił Iwonę Wieczorek?
💥 Zabójczyni, której… współczuję?
📉 Wypalenie i tężyczka. Jak podcast może zniszczyć zdrowie?
🍼 Macierzyństwo kontra zbrodnie – jak to pogodzić?
🧳 Zwłoki w walizkach i… film Kieślowskiego
⚰️ Chłopiec z Cieszyna – najtrudniejsza sprawa Justyny
👨‍👩‍👧 Czy można kochać dziecko bardziej niż partnera?","balans, kuba jankowski, rozmowa, wywiad, robert rutkowski",shorts,7386,52,0,0,hd,false,True,22,"Justyna Mazur, Iwonę Wieczorek",r8Ugr83vKsA,PT50S,https://i.ytimg.com/vi/r8Ugr83vKsA/default.jpg
